,10 metre U wind component,10 metre V wind component,2 metre dewpoint temperature,2 metre temperature,Mean sea level pressure,Mean wave direction,Mean wave period,Sea surface temperature,Significant height of combined wind waves and swell,Surface pressure,Skin temperature,100 metre U wind component,100 metre V wind component,10 metre u-component of neutral wind,10 metre v-component of neutral wind,10 metre wind speed,Forecast logarithm of surface roughness for heat,Instantaneous surface sensible heat flux,Near IR albedo for diffuse radiation (climatological),Near IR albedo for direct radiation (climatological),UV visible albedo for diffuse radiation (climatological),UV visible albedo for direct radiation (climatological),Air density over the oceans,Coefficient of drag with waves,Free convective velocity over the oceans,Maximum individual wave height,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean square slope of waves,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period based on first moment,Mean wave period based on first moment for swell,Mean wave period based on first moment for wind waves,Mean wave period based on second moment for swell,Mean wave period based on second moment for wind waves,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Mean zero-crossing wave period,Model bathymetry,Normalized energy flux into ocean,Normalized energy flux into waves,Normalized stress into ocean,10 metre wind direction,Peak wave period,Period corresponding to maximum individual wave height,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition,Wave spectral directional width,Wave spectral directional width for swell,Wave spectral directional width for wind waves,Wave spectral kurtosis,Wave spectral peakedness,Wave Spectral Skewness,Sea ice area fraction,Instantaneous 10 metre wind gust,"Surface direct short-wave radiation, clear sky",Downward UV radiation at the surface,Surface latent heat flux,Surface net short-wave (solar) radiation,"Surface net short-wave (solar) radiation, clear sky",Surface net long-wave (thermal) radiation,"Surface net long-wave (thermal) radiation, clear sky",Surface sensible heat flux,Surface short-wave (solar) radiation downward clear-sky,Surface short-wave (solar) radiation downwards,Surface long-wave (thermal) radiation downward clear-sky,Surface long-wave (thermal) radiation downwards,TOA incident short-wave (solar) radiation,Top net short-wave (solar) radiation,"Top net short-wave (solar) radiation, clear sky",Top net long-wave (thermal) radiation,"Top net long-wave (thermal) radiation, clear sky",Total sky direct short-wave (solar) radiation at surface
1940-11-01,1.3986972371737163,1.0510583519935608,279.5883280436198,284.08482360839844,101854.64778645831,312.7929280598958,9.512086232503256,287.79345703125,1.8572991689046223,99744.28125,284.4930419921875,2.166324615478516,1.5417808691660564,1.3865439693133037,1.002830445766449,5.059977213541667,-7.919095357259114,-4.8768564860026045,0.1166442011793454,0.1101916606227556,0.0476512710253397,0.0466487805048624,1.2313547134399414,0.0009704818949103,0.5583089192708334,3.461994489034017,313.23740641276044,219.54160849253336,9.81262461344401,3.1013835271199546,0.0047352487842241,285.71071370442706,137.42510986328125,209.1905771891276,7.888565063476562,8.496801694234213,2.58609390258789,7.55370299021403,1.7815755208333333,9.955294609069824,7.446805636088054,11.824631055196129,6.702749888102214,147.33333333333334,-3.835418701171875,1.2652966181437175,0.997453510761261,223.65180460611975,11.721558252970375,8.246273358662924,1.7953777313232422,0.3587853113810221,1.7192316055297852,0.2919783393541972,0.0384714305400848,0.3744769096374511,0.2507688005765279,0.5661729176839193,0.0037097531215598,5.360530535380046,0.0142144225537776,0.0,7.828368186950684,7827950.0,726719.9791666666,-5616305.0,6056200.0,8602376.5,-6079478.666666667,-8157164.666666667,-480762.0,9774642.0,6697556.666666667,23177250.666666668,25958186.666666668,14602086.0,9376000.0,11949055.833333334,-19766168.0,-21879825.33333333,3961660.0
1940-12-01,0.7585641145706177,-0.5727335611979166,275.6164957682292,279.49732462565106,102623.39982096356,330.4672444661458,9.980084419250488,285.563232421875,2.1343679428100586,100466.27083333331,280.87209065755206,1.305356542269389,-0.8733962376912435,0.677917460600535,-0.6533724466959635,5.629557291666667,-7.933987617492676,-13.227645874023438,0.1117257103323936,0.106405006100734,0.0481861804922421,0.0474005416035652,1.2609758377075195,0.0010182841991384,0.703125,3.966448783874512,330.4774169921875,31.99193318684896,10.414654731750488,3.265915552775065,0.0056401292483011,229.65620930989584,165.3823038736979,232.1943715413412,8.11227544148763,8.868298848470053,2.783305803934733,7.830635706583659,2.111897786458333,10.3297389348348,8.41524569193522,5.302318890889485,6.828030586242676,147.33333333333334,-3.421106974283854,1.7887903849283855,0.9936434030532836,33.55156135559082,12.936737060546877,8.505616505940756,2.0049845377604165,0.5338616768519083,1.877969741821289,0.4648991624514262,0.0460808426141738,0.3846044937769572,0.2404074072837829,0.4921317299207051,0.0039521853129069,5.339925765991211,0.0142887954910596,0.0,8.382788022359213,5965313.0,555931.75,-5321854.0,4635802.0,6524271.0,-5895153.666666667,-8408150.0,-1289636.0,7637640.666666667,5199820.333333333,21164066.666666668,24533186.666666668,11608781.0,7318903.333333333,9189223.0,-19741892.0,-21100732.0,3056519.333333333
1941-01-01,0.6424379150072733,0.4859236478805542,275.21030680338544,279.06939697265625,100918.0,330.24216715494794,8.444583574930826,284.010986328125,1.6281204223632812,98791.80208333331,279.85448201497394,1.3924402793248494,0.9137629270553588,0.5838063756624857,0.3371630708376567,4.940836588541667,-7.892081260681152,-5.224629720052083,0.1138984784483909,0.1084220297634601,0.0487464653948942,0.0480306421717008,1.242025375366211,0.0009554116210589,0.548309326171875,3.056822458902994,331.1007486979167,33.464324951171875,8.737634658813477,3.155332883199056,0.0046847226719061,201.5992991129557,193.38949584960935,150.21053568522134,7.022407213846843,7.558337529500325,2.6138814290364585,6.750592549641927,1.73681640625,8.854535420735678,8.958001772562662,10.016741116841636,6.027894655863444,147.33333333333334,-3.887908935546875,1.307594935099284,1.0097995003064473,208.54067993164065,10.20599619547526,7.342332522074382,1.543540318806966,0.3669698238372803,1.4916057586669922,0.2671271562576294,0.0344108218948046,0.4122927188873291,0.2955760955810547,0.598895788192749,0.0067503253618876,4.867664337158203,0.0183383760352929,0.0,8.784237225850424,6870681.0,633857.2708333334,-4451875.333333333,4729395.0,6980095.666666667,-5190415.0,-8089654.666666667,-498350.6666666667,8779127.333333334,5516372.333333333,21149296.0,24828749.33333333,13199478.666666666,7829298.666666667,10086621.0,-18131465.33333333,-20866228.0,2798420.6666666665
1941-02-01,2.2863823572794595,0.9182232121626536,277.6569569905599,281.88112386067706,100990.08756510416,308.36590576171875,8.970198631286621,284.260009765625,1.800558090209961,98887.77083333331,281.7268371582031,3.5324462254842124,1.48162309328715,2.289189656575521,0.8221690071125826,5.573404947916667,-7.937751452128093,5.470129648844401,0.1184615480403105,0.1120362766087055,0.0487716024120648,0.0479508017500241,1.2305895487467449,0.0010269803460687,0.3884807427724202,3.3636194864908853,311.57533772786456,295.6704915364583,9.465805053710938,3.326155344645182,0.0054197162389755,297.92100524902344,127.5768534342448,194.5820058186849,7.500349998474121,8.275741895039877,2.7933826446533203,7.3648942311604815,2.001790364583333,10.2689479192098,7.863048553466797,14.143001556396484,6.4079850514729815,147.33333333333334,-3.942657470703125,1.546809196472168,0.9993770519892374,237.75860087076825,10.921788215637209,7.846054712931315,1.661481539408366,0.486332098642985,1.620149294535319,0.2224006255467732,0.0348456688225269,0.4182434479395548,0.2893296877543131,0.5477890769640604,0.0049055814743041,4.523093223571777,0.0170539033909638,0.0,9.4486354192098,10507443.0,926109.8958333334,-4096247.0,7396839.333333333,11022718.666666666,-5313800.0,-7907730.666666667,442014.375,12898594.333333334,8226832.333333333,22170464.0,25475020.0,18624699.33333333,11607825.333333334,15147790.666666666,-18070212.0,-21068122.666666668,4559939.666666667
1941-03-01,1.208650330702464,0.3258072932561238,278.55357869466144,282.4342854817708,101434.10620117188,315.0166015625,9.010087013244627,284.697265625,1.4667809804280598,99327.77083333331,282.848139444987,1.8164482116699217,0.6581234733263651,1.236963192621867,0.2552727659543355,4.226888020833333,-7.781920115152995,-11.6435546875,0.126034057388703,0.1158932447433471,0.0494410110016663,0.0483704395592212,1.234294891357422,0.0008879405601571,0.4831136067708333,2.734556198120117,315.9233805338542,19.660975138346355,9.239219983418783,3.2755215962727866,0.00355658835421,298.5796305338542,165.7560577392578,203.64871215820312,7.432151158650716,7.83283805847168,2.564990997314453,6.84865665435791,1.2821044921875,9.714602788289389,7.344678560892741,11.5384095509847,6.315339724222819,147.33333333333334,-3.415074666341146,0.5823787053426107,1.005091925462087,272.3126881917317,11.37386385599772,7.802169799804687,1.3993857701619463,0.2673520048459371,1.334336280822754,0.2374972899754842,0.0494220269223054,0.3969337344169616,0.2683712840080261,0.7892612218856812,0.0034672021865844,4.91170597076416,0.0126093948880831,0.0,6.995375951131185,15849879.666666666,1547296.3333333333,-4217585.666666667,12698733.0,16792448.333333332,-6029820.666666667,-8294337.666666667,-1123028.6666666667,18863324.666666668,13936302.666666666,22432986.666666668,25233516.0,26164374.666666668,18353301.33333333,22180803.33333333,-19366943.33333333,-21479130.666666668,9110118.0
1941-04-01,-0.2316954334576924,-0.4928515752156575,279.2304204305013,283.5548400878906,101377.69580078124,331.2215169270833,8.026955286661783,285.58935546875,1.2499208450317385,99277.13541666669,284.1446482340495,-0.1982409159342447,-0.4174458185831706,-0.2115735411643982,-0.5711406071980795,4.274983723958333,-7.815489133199056,-19.939193725585938,0.1314609857896963,0.1194490864872932,0.0489321475227673,0.0475540856520334,1.2298545837402344,0.0008943136781454,0.5856730143229166,2.349162737528483,330.4176839192708,35.498514811197914,8.305357297261557,3.020265579223633,0.0035449349476645,239.43356323242188,197.6270446777344,205.57097371419272,6.518053690592448,6.989734331766765,2.430176099141439,6.142187754313151,1.39306640625,8.42991860707601,7.975448926289876,7.584988594055176,5.540380160013835,147.33333333333334,-3.483530680338541,1.2193536758422852,1.0061556100845337,50.90868631998698,10.206053415934244,6.877352396647136,1.1977135340372722,0.2407866915067037,1.0897560119628906,0.3817604581514994,0.0416223295032978,0.4173895716667175,0.2749380668004353,0.6786222259203593,0.0046258382499217,5.0629622141520185,0.0143795420105258,0.0,7.112935384114583,20971110.666666668,2058284.8333333333,-5574857.0,16682719.666666666,22066466.666666668,-5829321.0,-8309129.333333333,-1891964.6666666667,24737340.666666668,18268365.33333333,23007288.0,26056118.666666668,33757371.166666664,23997970.666666668,28935389.33333333,-19977027.33333333,-21911978.666666668,12008625.0
1941-05-01,1.1801948149998982,-1.2312803268432615,281.5237553914388,285.0776621500651,101674.82295735677,334.4580485026042,6.819523811340332,286.760009765625,1.1968841552734375,99578.83333333331,285.8284098307292,1.5990951657295227,-1.562511126200358,1.1894494493802388,-1.287257194519043,4.700677553812663,-7.849058469136556,-22.754684448242188,0.1389376434187094,0.1252700934807459,0.0483637352784474,0.0470049815873305,1.2265408833821614,0.0009326240203032,0.6047566731770834,2.2517264684041343,333.9904378255208,5.429955164591472,7.177994728088379,3.0883092880249023,0.0039993027846018,240.7561442057292,185.4623819986979,235.6319122314453,5.717478116353353,6.258820215861003,2.534764289855957,5.667287190755208,1.6227213541666667,7.628951708475749,7.239457130432129,13.889703114827476,5.002572695414226,147.33333333333334,-4.185089111328125,1.4324763615926106,1.0058222810427349,327.161376953125,8.375136375427246,6.01464049021403,1.114057223002116,0.3080972234408061,1.0649182001749675,0.1828946272532145,0.029975110044082,0.4265664418538411,0.3013203342755635,0.6155878901481628,0.0072778463363647,4.651405016581218,0.0195996103187402,0.0,6.8748782475789385,23596382.0,2273651.6666666665,-5485836.333333333,18162413.0,25318114.666666668,-5529774.333333333,-8047075.0,-2110856.0,28343210.0,19891376.0,24002906.666666668,27091175.33333333,39254186.75,27159322.666666668,33719552.0,-20456606.0,-22137570.0,12455760.0
1941-06-01,-0.2745661735534668,-0.9318218231201172,286.8776346842448,289.8174235026042,101940.81042480467,322.1638590494792,7.200502077738444,288.86181640625,0.7895134687423706,99875.8125,290.0914815266927,-0.3599106470743815,-0.9022626876831056,-0.217487633228302,-0.9709297815958658,3.565999348958333,-7.748593012491862,-19.68047587076823,0.1400216519832611,0.12615817040205,0.0479650162160396,0.0467345155775547,1.209209442138672,0.0008279332735886,0.4101664225260417,1.4905977249145508,320.153564453125,31.14514668782552,7.441794395446777,2.9950338999430337,0.0022961562499403,290.2842610677083,186.82746378580728,204.48285929361975,5.616631189982097,6.009453455607097,2.310276667277018,5.140497207641602,1.0130615234375,7.795977592468262,7.383403142293294,9.63327439626058,4.685214360555013,147.33333333333334,-2.252558390299479,1.1473334630330403,0.9954387744267782,23.2191162109375,9.722429911295572,6.041293462117513,0.7596667011578878,0.1360188921292623,0.6688594023386637,0.2942723035812378,0.0476521787544091,0.4199213186899821,0.2626119653383891,0.8027039567629496,0.0020730892817179,4.966271718343099,0.0095650019745031,0.0,5.4136536916097,24081476.0,2670820.1666666665,-4941383.666666667,21200538.666666668,26120322.666666668,-5148949.666666667,-6906913.666666667,-1895850.6666666667,29275887.33333333,23212320.0,27315169.33333333,29483074.666666668,41588736.0,31218768.0,35759309.333333336,-21982822.666666668,-23360381.83333333,15934622.0
1941-07-01,0.1020418206850687,-1.2186988194783528,288.0799738566081,292.5406799316406,101905.38533528644,323.1527913411458,6.664767265319824,292.14453125,0.7915149331092834,99850.5625,293.05320231119794,0.0508630673090616,-1.3286476135253906,0.1654933492342631,-1.2853275934855144,3.853759765625,-7.79110050201416,-26.71046956380208,0.134463128944238,0.1219539393981297,0.0481627943615118,0.0470305879910787,1.1969238917032878,0.0008545132198681,0.5530802408854166,1.495120366414388,322.1532389322917,19.766026814778645,6.921607335408528,2.905732790629069,0.0025095938860128,295.4846598307292,136.75233459472656,234.1368103027344,5.362009366353353,5.791711489359538,2.3050028483072915,5.067921320597331,1.2083333333333333,7.584449768066406,5.875986417134603,12.7617556254069,4.540942827860515,147.33333333333334,-2.3115234375,1.4754994710286458,0.9933786590894064,12.316993395487469,8.616839408874512,5.744561513264974,0.7567081650098165,0.1614711284637451,0.6917521158854166,0.2148758967717488,0.0223339435954888,0.4077932039896647,0.2630014419555664,0.7144360740979513,0.0028785864512125,5.461241722106934,0.0118418969213962,0.0,5.688823699951172,23826432.666666668,2648075.6666666665,-5799887.333333333,21311578.666666668,25668832.0,-6046994.333333333,-7576637.0,-2497606.333333333,28700415.33333333,23286069.33333333,27855674.666666668,29984514.33333333,40324437.29166666,30767418.666666668,34723176.0,-22937051.33333333,-24014036.33333333,16384573.0
1941-08-01,1.5227150519688923,-1.2546348571777344,288.0364125569661,291.26319376627606,101948.623046875,315.76780192057294,6.838435173034668,293.310791015625,0.9724000891049704,99882.59375,292.35652414957684,1.9722318649291992,-1.582400957743327,1.558640956878662,-1.3367176055908203,4.053629557291667,-7.786399205525716,-24.82622782389323,0.129974660774072,0.1183960797886053,0.0485446713864803,0.0473676485319932,1.2010742823282878,0.0008731198031455,0.6700439453125,1.827615737915039,316.33984375,345.9922281901042,7.0777740478515625,2.845895767211914,0.0028687885496765,315.50975545247394,138.1959686279297,243.31867472330728,5.736828804016113,6.15797233581543,2.292673428853353,5.510056177775065,1.3086344401041667,7.167309443155925,6.226149241129558,16.333163579305012,4.963505744934082,147.33333333333334,-2.759302775065104,1.4172436396280923,0.996806025505066,311.2779947916667,8.59017562866211,6.056679725646973,0.937873681386312,0.1772238214810689,0.9101618925730388,0.1267354289690653,0.0158484652638435,0.3984421094258626,0.2576589981714884,0.66492893298467,0.0036470890045166,4.756862640380859,0.0139668708046277,0.0,6.038524945576985,20581716.666666668,2166195.5,-6054964.0,17244617.0,22418329.33333333,-5328031.333333333,-7376776.666666667,-2371307.0,25008870.666666668,18842016.0,27744285.33333333,30384242.0,35724919.5,25846818.666666668,30673289.33333333,-22028681.666666668,-23513492.666666668,12456718.0
1941-09-01,-1.3267151514689128,-0.5638259251912435,287.1838887532552,291.44067128499347,102016.24584960938,348.9274495442708,7.2563276290893555,292.64306640625,0.8891370296478271,99952.48958333331,291.8082275390625,-1.7628873189290364,-0.5351168314615885,-1.3302014668782551,-0.6446030934651693,3.541748046875,-7.713721593221028,-16.796895345052082,0.1252581837276617,0.1148074145118395,0.0476645144323507,0.0466393505533536,1.2008962631225586,0.000826145755127,0.5080057779947916,1.6679264704386394,345.9045817057292,50.31775410970052,7.440410614013672,3.045208295186361,0.0024620774202048,160.6577911376953,202.96236673990884,216.1122029622396,5.974165916442871,6.2657521565755205,2.33416748046875,5.426597913106282,0.9827067057291666,7.770639419555664,7.188405672709147,6.975297609965007,5.0622984568278,147.33333333333334,-3.4723103841145835,0.7853686014811198,1.0099571545918782,61.21015930175781,8.459999084472656,6.357702255249023,0.8548384706179301,0.1321622927983602,0.7974620660146078,0.2356260816256205,0.0384294278919696,0.4102477431297302,0.2969601551691691,0.8282716274261475,0.0063116351763407,5.104082743326823,0.0170793322225411,0.0,5.33176326751709,16817978.666666668,1944990.1666666667,-5081119.333333333,16029841.666666666,18211833.33333333,-6960660.666666667,-7668187.0,-1629429.3333333333,20279488.0,17506033.333333332,27076426.666666668,28424561.33333333,28848178.666666668,22533960.0,24652762.666666668,-22489671.33333333,-23637682.0,13199578.0
1941-10-01,-0.5167175928751627,-0.8878822326660156,283.6188278198242,287.6022694905599,102245.4521484375,327.9969482421875,9.058849652608236,290.55712890625,1.4042399724324544,100152.98958333331,288.47484334309894,-0.5910002390543619,-1.1108725865681963,-0.5406678517659506,-0.9695730209350586,4.137369791666667,-7.775460561116536,-18.31771850585937,0.1221558339893817,0.1139440673093001,0.0473101747532685,0.0463509125014146,1.2210140228271484,0.0008840369215855,0.6161205172538757,2.6209084192911782,327.76171875,37.14519755045573,9.256442070007324,3.0261967976888022,0.0034430987822512,266.54201253255206,136.62566630045572,235.06880696614584,7.5670591990153,7.949954032897949,2.4139159520467124,6.925498326619466,1.3182779947916667,9.749957084655762,6.981484413146973,9.964117368062338,6.394369443257649,147.33333333333334,-3.367792765299479,0.5887352625528971,1.007870336373647,50.175699869791664,10.669423739115397,7.955437342325847,1.3579750061035156,0.2231469551722208,1.2962188720703125,0.2788863182067871,0.0316470948358376,0.3757446805636088,0.2553731203079223,0.7109270890553793,0.0051572720209757,5.563708941141765,0.0150171828766663,0.0,6.156270662943522,11924199.0,1300911.9583333333,-5396591.333333333,10889480.0,13001317.666666666,-6639065.333333333,-8118046.0,-1707161.6666666667,14557199.666666666,11956667.666666666,25076773.33333333,27183262.666666668,21111262.0,15674453.333333334,17740288.0,-21717956.0,-22701696.0,8470255.0
1941-11-01,1.0798094669977825,0.9027794400850933,280.2926279703776,284.08640543619794,101498.25830078124,319.2449137369792,9.29879665374756,288.215087890625,1.5494387944539387,99399.36458333331,284.70802815755206,1.7447535196940105,1.32438059647878,1.086312572161357,0.8356693784395853,4.110921223958333,-7.769254684448242,-4.616893450419108,0.1166442011793454,0.1101916606227556,0.0476512710253397,0.0466487805048624,1.2263657251993816,0.0008828438973675,0.5408528645833334,2.8641255696614585,320.76788330078125,13.363064448038736,9.521453857421877,2.979119618733724,0.0032670903019607,283.3761393229167,153.26021321614584,189.78797403971356,7.920514424641927,8.339704831441244,2.374263127644857,7.388388633728027,1.2913818359375,9.594242731730144,6.274176279703776,9.51023769378662,6.813070297241211,147.33333333333334,-3.469212849934896,0.2108640670776367,1.0042539437611897,217.00432840983072,11.168309529622396,8.267939249674479,1.505202293395996,0.2150664329528808,1.456621805826823,0.2233873804410298,0.047449575116237,0.3961907823880513,0.259738544623057,0.702645460764567,0.0036133329073588,5.181656201680501,0.0134486742317676,0.0,6.644798596700032,7798674.0,730259.2708333334,-4538527.333333333,6014276.0,8593800.583333334,-5842925.0,-8004748.333333333,-444695.3333333333,9749264.0,6641441.666666667,23441522.666666668,26280730.666666668,14641458.666666666,9378030.666666666,12002969.666666666,-19159374.0,-21671062.666666668,3901398.3333333335
1941-12-01,-1.230669657389323,0.7380529840787252,278.160639444987,281.5511474609375,102580.59602864584,337.65771484375,9.071410179138184,286.346435546875,1.4719470342000325,100445.70833333331,282.23370361328125,-1.3708508809407551,1.0624977946281433,-1.2829885482788086,0.6636563936869303,4.535400390625,-7.82965628306071,-7.019388834635417,0.1117257103323936,0.106405006100734,0.0481861804922421,0.0474005416035652,1.2510655721028645,0.0009212601774682,0.5947672526041666,2.739853541056315,335.0945638020833,66.92606608072917,9.415080070495604,3.249966621398926,0.0038523842425396,243.2290242513021,177.25175984700522,222.24258931477863,7.524171829223633,8.040448824564615,2.5919068654378257,7.074453989664714,1.4415690104166667,10.016592025756836,8.214585622151693,8.152384440104166,6.437205314636231,147.33333333333334,-3.109018961588541,0.830693244934082,0.9935128887494404,115.85591634114584,11.264530499776203,7.877545992533366,1.3859507242838542,0.306044598420461,1.2750047047932942,0.3872006138165791,0.0555675029754638,0.3798609972000122,0.2592604160308838,0.728300134340922,0.0043459733327229,5.397351582845052,0.0142787831525007,0.0,6.900493621826172,5969919.666666667,634760.5833333334,-4085999.3333333335,5614232.666666667,6709768.333333333,-6904680.666666667,-8305216.333333333,-695151.3333333334,7609327.0,6232219.0,22065272.0,24107474.666666668,11614925.0,8276974.666666667,9388031.833333334,-20871533.33333333,-21788869.33333333,4273962.666666667
1942-01-01,2.1940199534098306,-1.0036834081013997,276.5150451660156,279.975341796875,101981.68343098958,324.5159505208333,9.530190149943031,284.972412109375,2.198446273803711,99839.88541666669,280.71018473307294,3.284982363382975,-1.5195115407307942,2.150087356567383,-1.052629470825195,5.963216145833333,-7.962819417317708,-6.974029541015625,0.1138984784483909,0.1084220297634601,0.0487464653948942,0.0480306421717008,1.2513837814331057,0.0010490717831999,0.6242879231770834,4.097962379455566,326.1890055338542,339.5076497395833,9.991047223409018,3.318822224934896,0.006219808012247,274.273193359375,142.52731323242188,216.2959747314453,7.859105110168457,8.658178329467773,2.8654038111368814,7.750229517618815,2.2895914713541665,10.569448471069336,7.314322153727214,10.81393845876058,6.700505256652832,147.33333333333334,-4.6915435791015625,1.8244590759277344,1.0107932488123577,301.832763671875,11.818784713745115,8.209476153055826,2.0462048848470054,0.5745436350504557,1.961341857910156,0.3300770918528239,0.0408792793750762,0.4058634440104167,0.2829773823420207,0.4411101142565409,0.0057401855786641,5.17116101582845,0.0179172381758689,0.0,9.336566607157389,6814924.666666667,601841.8958333334,-4671988.666666667,4682325.0,7028197.666666667,-5265167.666666667,-8193277.666666667,-619895.6666666666,8740505.333333334,5307527.0,21383266.666666668,25135333.33333333,13168093.666666666,7751730.0,10110517.333333334,-19275593.33333333,-21172786.666666668,2958045.0
1942-02-01,-0.3104619979858398,-0.9782098134358724,274.91042073567706,278.3128255208333,101633.42496744792,352.6280517578125,7.475501378377278,284.516845703125,1.280996322631836,99485.91666666669,280.0405578613281,-0.2567590077718099,-1.2976093292236328,-0.3821430206298828,-1.0648263295491536,4.708170572916667,-7.860163688659668,-20.905776977539062,0.1184615480403105,0.1120362766087055,0.0487716024120648,0.0479508017500241,1.2547359466552734,0.0009402131351331,0.75970458984375,2.419279098510742,350.3890787760417,39.47381591796875,7.818601608276367,2.864377021789551,0.0043141655623912,170.39794413248697,237.387685139974,202.3280995686849,5.983429908752441,6.501660029093425,2.4007514317830405,5.7746686935424805,1.6705322265625,7.701893806457519,9.522212346394856,8.776204427083334,5.136158625284831,147.33333333333334,-4.388346354166667,1.770225207010905,1.0166572332382202,30.79468282063802,9.67547353108724,6.305864969889323,1.2146561940511067,0.2851191361745198,1.0936485926310222,0.3992345531781514,0.0579121907552083,0.4452787240346272,0.2903165817260742,0.5412465731302897,0.0070948203404744,4.597050348917644,0.0186026816566785,0.0,7.198207537333171,10554522.0,971524.5208333334,-4694307.333333333,7318194.666666667,10428809.333333334,-5540311.333333333,-8570128.0,-1951533.0,13068030.0,8349432.666666667,20590885.33333333,24556130.666666668,18566809.0,11493067.333333334,14411129.0,-19348789.33333333,-20912728.0,4731654.0
1942-03-01,-0.1733487248420715,1.2426294883092244,280.7771301269531,284.7423502604167,101115.6728515625,314.5473225911458,9.017617225646973,285.137939453125,1.07003911336263,99035.08333333331,284.312744140625,0.133567194143931,2.194187025229136,-0.1262811819712321,1.1200929284095764,3.7928059895833335,-7.803444226582845,0.7468802134195963,0.126034057388703,0.1158932447433471,0.0494410110016663,0.0483704395592212,1.219818115234375,0.000849884081011,0.2831013997395833,2.003950754801432,314.5875651041667,65.2166035970052,9.272825558980308,2.8772220611572266,0.0025845558072129,249.9030965169271,170.4647216796875,176.27987670898438,7.14307975769043,7.607760747273763,2.275977452596029,6.412703514099121,1.1671142578125,9.619672139485678,7.344398180643718,7.154895782470703,5.844099998474121,147.33333333333334,-2.513615926106771,0.831684430440267,0.9966595570246378,154.96410624186197,11.367456754048666,7.631786982218425,1.0378491083780923,0.1595586736996968,0.9534254471460978,0.3176928957303365,0.0602140103777249,0.4086116751035054,0.2620352307955424,0.7202059427897135,0.0022160212198893,5.009531656901042,0.009965827067693,0.0,6.730600674947103,15486906.0,1497350.5833333333,-3308343.6666666665,12084439.333333334,16518810.666666666,-5244152.0,-7586118.333333333,-89007.875,18502681.33333333,13250330.0,23905981.33333333,26696230.666666668,26098706.166666668,17926538.666666668,22197876.0,-18884712.0,-21720354.0,8118705.666666667
1942-04-01,0.2430724029739698,0.0238893230756123,282.1065266927083,285.3506164550781,101113.71451822916,317.6944173177083,8.795162518819174,286.1240234375,1.2581621805826824,99034.88541666669,285.37262471516925,0.3817107081413269,0.206899881362915,0.2905015535652637,-0.0341344475746154,3.642362276713053,-7.700952529907227,-7.607104937235515,0.1314609857896963,0.1194490864872932,0.0489321475227673,0.0475540856520334,1.217611312866211,0.0008378533336023,0.3481547037760417,2.339196523030599,319.0258382161458,32.191497802734375,9.02893320719401,3.084695816040039,0.0026984667250265,258.44456481933594,151.12833150227866,215.50657653808597,7.331867853800456,7.689455032348633,2.3725573221842446,6.683495839436849,1.0233561197916667,9.360135078430176,6.311236381530762,9.682891845703123,6.239451726277669,147.33333333333334,-3.485265096028646,0.0263506571451822,1.0034180879592896,73.86535104115804,10.711116790771484,7.701026916503906,1.2210454940795898,0.154711902141571,1.147823969523112,0.2873475750287373,0.0538369057079156,0.4038599332173665,0.2830444773038228,0.8276078303654989,0.0034756859143575,5.3198293050130205,0.0126526902119318,0.0,5.903615315755208,20293955.33333333,1692679.0,-3610912.0,13332381.0,21697936.0,-4638819.666666667,-7534166.333333333,-745408.3333333334,24180659.33333333,14570612.0,24406821.33333333,27783872.666666668,33701170.666666664,21125493.33333333,28996437.33333333,-19051926.666666668,-21904682.0,8757230.0
1942-05-01,0.1512622833251953,-0.1669132510821024,283.0509185791016,287.4739685058594,101684.22497558594,320.7738850911458,7.551923751831055,287.669189453125,1.077236493428548,99607.29166666669,287.7082341512044,0.276044766108195,0.0406098763147989,0.1976595322291056,-0.2423434456189473,3.590905507405599,-7.759297688802083,-17.738800048828125,0.1389376434187094,0.1252700934807459,0.0483637352784474,0.0470049815873305,1.2160803476969402,0.000829678416873,0.4642842610677083,2.0045738220214844,320.0520833333333,26.550699869791668,7.764761606852214,3.0487537384033203,0.0025356037852664,261.8969319661458,172.4344278971354,199.1078389485677,6.270655632019043,6.576454162597656,2.3431625366210938,5.793901761372884,1.0037027994791667,8.127128918965658,6.746398607889812,10.50863265991211,5.421684583028157,147.33333333333334,-3.29083251953125,0.2060012817382812,1.005269447962443,103.37584495544434,9.346631368001304,6.609718958536784,1.041912078857422,0.1420208811759948,0.9763960838317872,0.2303760051727295,0.0405572454134623,0.4237594604492187,0.2739821076393127,0.8233311573664347,0.0042565663655598,4.990217844645183,0.0142156531413396,0.0,6.135629971822103,23788843.33333333,2527240.6666666665,-5501063.0,20385034.666666668,25383400.0,-6204375.0,-7940753.666666667,-1686385.3333333333,28412124.666666668,22331010.666666668,25085413.33333333,27281640.666666668,39219268.41666666,29116362.666666668,33731653.333333336,-21204180.0,-22766749.33333333,15547785.0
